pod_name,task_size_range,task_size,recommended_cpu_frequency,current_cpu_frequency,execution_time
pod1,"[101, 10001]",9901,1800000,1800000,0.197837
pod1,"[101, 10001]",9901,1800000,1800000,0.195091
pod1,"[101, 10000]",9900,1800000,1800000,0.193741
pod1,"[101, 10000]",9900,1800000,1800000,0.196073
pod1,"[101, 10000]",9900,1800000,1800000,0.195405
pod1,"[101, 10000]",9900,1800000,1800000,0.197841
pod1,"[101, 10000]",9900,1800000,1800000,0.201564
pod1,"[101, 10000]",9900,1800000,1800000,0.191829
pod1,"[101, 10000]",9900,1800000,1800000,0.193158
pod1,"[101, 10000]",9900,1800000,1800000,0.197295
pod1,"[101, 10000]",9900,1800000,1800000,0.192245
pod1,"[101, 10000]",9900,1800000,1800000,0.193586
pod1,"[101, 10000]",9900,1800000,1800000,0.192241
pod1,"[101, 10000]",9900,1800000,1800000,0.193839
pod1,"[101, 10000]",9900,1800000,1800000,0.197589
pod1,"[101, 10000]",9900,1800000,1800000,0.202121
pod1,"[101, 10000]",9900,1800000,1800000,0.192873
pod1,"[101, 10000]",9900,1800000,1800000,0.194486
pod1,"[101, 10000]",9900,1800000,1800000,0.198192
pod1,"[101, 10000]",9900,1800000,1800000,0.19813
pod1,"[101, 10000]",9900,1800000,1800000,0.19281
pod1,"[101, 10000]",9900,1800000,1800000,0.193532
pod1,"[101, 10000]",9900,1800000,1800000,0.199086
pod1,"[101, 10000]",9900,1800000,1800000,0.192922
pod1,"[101, 10000]",9900,1800000,1800000,0.194033
pod1,"[101, 10000]",9900,1800000,1800000,0.198914
pod1,"[101, 10000]",9900,1800000,1800000,0.193287
pod1,"[101, 10000]",9900,1800000,1800000,0.198203
pod1,"[101, 10000]",9900,1800000,1800000,0.203881
pod1,"[101, 10000]",9900,1800000,1800000,0.192923
pod1,"[101, 10000]",9900,1800000,1800000,0.197409
pod1,"[101, 10000]",9900,1800000,1800000,0.195373
pod1,"[101, 10000]",9900,1800000,1800000,0.192774
pod1,"[101, 10000]",9900,1800000,1800000,0.195734
pod1,"[101, 10000]",9900,1800000,1800000,0.196857
pod1,"[101, 10000]",9900,1800000,1800000,0.197156
pod1,"[101, 10000]",9900,1800000,1800000,0.193055
pod1,"[101, 10000]",9900,1800000,1800000,0.192474
pod1,"[101, 10000]",9900,1800000,1800000,0.19394
pod1,"[101, 10000]",9900,1800000,1800000,0.193542
pod1,"[101, 10000]",9900,1800000,1800000,0.194383
pod1,"[101, 10000]",9900,1800000,1800000,0.196785
pod1,"[101, 10000]",9900,1800000,1800000,0.192885
pod1,"[101, 10000]",9900,1800000,1800000,0.199863
pod1,"[101, 10000]",9900,1800000,1800000,0.193778
pod1,"[101, 10000]",9900,1800000,1800000,0.198176
pod1,"[101, 10000]",9900,1800000,1800000,0.194937
pod1,"[101, 10000]",9900,1800000,1800000,0.194703
pod1,"[101, 10000]",9900,1800000,1800000,0.192241
pod1,"[101, 10000]",9900,1800000,1800000,0.197203
pod1,"[101, 10000]",9900,1800000,1800000,0.195693
pod1,"[101, 10000]",9900,1800000,1800000,0.19464
pod1,"[101, 10000]",9900,1800000,1800000,0.193355
pod1,"[101, 10000]",9900,1800000,1800000,0.198023
pod1,"[101, 10000]",9900,1800000,1800000,0.191985
pod1,"[101, 10000]",9900,1800000,1800000,0.19433
pod1,"[101, 10000]",9900,1800000,1800000,0.191528
pod1,"[101, 10000]",9900,1800000,1800000,0.198611
pod1,"[101, 10000]",9900,1800000,1800000,0.192895
pod1,"[101, 10000]",9900,1800000,1800000,0.191342
pod1,"[101, 10000]",9900,1800000,1800000,0.195746
pod1,"[101, 10000]",9900,1800000,1800000,0.19536
pod1,"[101, 10000]",9900,1800000,1800000,0.191301
pod1,"[101, 10000]",9900,1800000,1800000,0.192814
pod1,"[101, 10000]",9900,1800000,1800000,0.1936
pod1,"[101, 10000]",9900,1800000,1800000,0.193267
pod1,"[101, 10000]",9900,1800000,1800000,0.197078
pod1,"[101, 10000]",9900,1800000,1800000,0.194653
pod1,"[101, 10000]",9900,1800000,1800000,0.192224
pod1,"[101, 10000]",9900,1800000,1800000,0.191822
pod1,"[101, 10000]",9900,1800000,1800000,0.198805
pod1,"[101, 10000]",9900,1800000,1800000,0.195384
pod1,"[101, 10000]",9900,1800000,1800000,0.194669
pod1,"[101, 10000]",9900,1800000,1800000,0.199661
pod1,"[101, 10000]",9900,1800000,1800000,0.196858
pod1,"[101, 10000]",9900,1800000,1800000,0.198512
pod1,"[101, 10000]",9900,1800000,1800000,0.197222
pod1,"[101, 10000]",9900,1800000,1800000,0.194618
pod1,"[101, 10000]",9900,1800000,1800000,0.196165
pod1,"[101, 10000]",9900,1800000,1800000,0.197642
pod1,"[101, 10000]",9900,1800000,1800000,0.195474
pod1,"[101, 10000]",9900,1800000,1800000,0.191964
pod1,"[101, 10000]",9900,1800000,1800000,0.199183
pod1,"[101, 10000]",9900,800000,800000,0.44183
pod1,"[101, 10000]",9900,800000,800000,0.437387
pod1,"[101, 10000]",9900,800000,800000,0.449251
pod1,"[101, 10000]",9900,800000,800000,0.445839
pod1,"[101, 10000]",9900,800000,800000,0.433842
pod1,"[101, 10000]",9900,800000,800000,0.455546
pod1,"[101, 10000]",9900,800000,800000,0.438235
pod1,"[101, 10000]",9900,800000,800000,0.455399
pod1,"[101, 10000]",9900,800000,800000,0.430108
pod1,"[101, 10000]",9900,900000,900000,0.394838
pod1,"[101, 10000]",9900,900000,900000,0.396911
pod1,"[101, 10000]",9900,900000,900000,0.391021
pod1,"[101, 10000]",9900,900000,900000,0.397607
pod1,"[101, 10000]",9900,900000,900000,0.398309
pod1,"[101, 10000]",9900,900000,900000,0.38501
pod1,"[101, 10000]",9900,900000,900000,0.398508
pod1,"[101, 10000]",9900,900000,900000,0.399314
pod1,"[101, 10000]",9900,900000,900000,0.389828
pod1,"[101, 10000]",9900,900000,900000,0.398806
pod1,"[101, 10000]",9900,900000,900000,0.387027
pod1,"[101, 10000]",9900,900000,900000,0.386977
pod1,"[101, 10000]",9900,900000,900000,0.385719
pod1,"[101, 10000]",9900,900000,900000,0.394208
pod1,"[101, 10000]",9900,900000,900000,0.387314
pod1,"[101, 10000]",9900,900000,900000,0.393132
pod1,"[101, 10000]",9900,1300000,1300000,0.271362
pod1,"[101, 10000]",9900,1300000,1300000,0.27193
pod1,"[101, 10000]",9900,1300000,1300000,0.271157
pod1,"[101, 10000]",9900,1300000,1300000,0.265311
pod1,"[101, 10000]",9900,1300000,1300000,0.280161
pod1,"[101, 10000]",9900,1300000,1300000,0.268361
pod1,"[101, 10000]",9900,1300000,1300000,0.268978
pod1,"[101, 10000]",9900,1300000,1300000,0.272388
pod1,"[101, 10000]",9900,1300000,1300000,0.277235
pod1,"[101, 10000]",9900,600000,600000,0.58897
pod1,"[101, 10000]",9900,600000,600000,0.579169
pod1,"[101, 10000]",9900,600000,600000,0.599361
pod1,"[101, 10000]",9900,600000,600000,0.590886
pod1,"[101, 10000]",9900,600000,600000,0.583628
pod1,"[101, 10000]",9900,600000,600000,0.585979
pod1,"[101, 10000]",9900,600000,600000,0.599531
pod1,"[101, 10000]",9900,600000,600000,0.582561
pod1,"[101, 10000]",9900,600000,600000,0.580889
pod1,"[101, 10000]",9900,600000,600000,0.587923
pod1,"[101, 10000]",9900,600000,600000,0.589455
pod1,"[101, 10000]",9900,600000,600000,0.599218
pod1,"[101, 10000]",9900,600000,600000,0.58661
pod1,"[101, 10000]",9900,600000,600000,0.622978
pod1,"[101, 10000]",9900,600000,600000,0.580157
pod1,"[101, 10000]",9900,600000,600000,0.601405
pod1,"[101, 10000]",9900,700000,700000,0.494092
pod1,"[101, 10000]",9900,700000,700000,0.500992
pod1,"[101, 10000]",9900,700000,700000,0.494091
pod1,"[101, 10000]",9900,700000,700000,0.49627
pod1,"[101, 10000]",9900,700000,700000,0.494698
pod1,"[101, 10000]",9900,700000,700000,0.504554
pod1,"[101, 10000]",9900,700000,700000,0.511503
pod1,"[101, 10000]",9900,700000,700000,0.501917
pod1,"[101, 10000]",9900,700000,700000,0.513953
pod1,"[101, 10000]",9900,700000,700000,0.507883
pod1,"[101, 10000]",9900,800000,800000,0.443599
pod1,"[101, 10000]",9900,800000,800000,0.445025
pod1,"[101, 10000]",9900,800000,800000,0.443318
pod1,"[101, 10000]",9900,800000,800000,0.437405
pod1,"[101, 10000]",9900,800000,800000,0.442687
pod1,"[101, 10000]",9900,800000,800000,0.442864
pod1,"[101, 10000]",9900,800000,800000,0.434132
pod1,"[101, 10000]",9900,800000,800000,0.433549
pod1,"[101, 10000]",9900,800000,800000,0.442857
pod1,"[101, 10000]",9900,800000,800000,0.440966
pod1,"[101, 10000]",9900,900000,900000,0.394176
pod1,"[101, 10000]",9900,900000,900000,0.387134
pod1,"[101, 10000]",9900,900000,900000,0.396357
pod1,"[101, 10000]",9900,900000,900000,0.392624
pod1,"[101, 10000]",9900,900000,900000,0.387214
pod1,"[101, 10000]",9900,900000,900000,0.390554
pod1,"[101, 10000]",9900,900000,900000,0.385525
pod1,"[101, 10000]",9900,900000,900000,0.388046
pod1,"[101, 10000]",9900,900000,900000,0.397899
pod1,"[101, 10000]",9900,900000,900000,0.391237
pod1,"[101, 10000]",9900,900000,900000,0.393228
pod1,"[101, 10000]",9900,900000,900000,0.397717
pod1,"[101, 10000]",9900,900000,900000,0.391277
pod1,"[101, 10000]",9900,1000000,1000000,0.345823
pod1,"[101, 10000]",9900,1000000,1000000,0.349525
pod1,"[101, 10000]",9900,1000000,1000000,0.359993
pod1,"[101, 10000]",9900,1000000,1000000,0.351125
pod1,"[101, 10000]",9900,1000000,1000000,0.356112
pod1,"[101, 10000]",9900,1000000,1000000,0.348047
pod1,"[101, 10000]",9900,1000000,1000000,0.344632
pod1,"[101, 10000]",9900,1000000,1000000,0.357133
pod1,"[101, 10000]",9900,1000000,1000000,0.349882
pod1,"[101, 10000]",9900,1000000,1000000,0.351357
pod1,"[101, 10000]",9900,1000000,1000000,0.345268
pod1,"[101, 10000]",9900,1000000,1000000,0.345809
pod1,"[101, 10000]",9900,1000000,1000000,0.345934
pod1,"[101, 10000]",9900,1000000,1000000,0.361438
pod1,"[101, 10000]",9900,1000000,1000000,0.356315
pod1,"[101, 10000]",9900,1000000,1000000,0.357302
pod1,"[101, 10000]",9900,1000000,1000000,0.353556
pod1,"[101, 10000]",9900,1100000,1100000,0.317288
pod1,"[101, 10000]",9900,1100000,1100000,0.323068
pod1,"[101, 10000]",9900,1100000,1100000,0.316556
pod1,"[101, 10000]",9900,1100000,1100000,0.317782
pod1,"[101, 10000]",9900,1100000,1100000,0.318365
pod1,"[101, 10000]",9900,1100000,1100000,0.327556
pod1,"[101, 10000]",9900,1100000,1100000,0.311784
pod1,"[101, 10000]",9900,1100000,1100000,0.32183
pod1,"[101, 10000]",9900,1100000,1100000,0.32257
pod1,"[101, 10000]",9900,1100000,1100000,0.312872
pod1,"[101, 10000]",9900,1100000,1100000,0.318644
pod1,"[101, 10000]",9900,1100000,1100000,0.326742
pod1,"[101, 10000]",9900,1200000,1200000,0.291074
pod1,"[101, 10000]",9900,1200000,1200000,0.286747
pod1,"[101, 10000]",9900,1200000,1200000,0.28664
pod1,"[101, 10000]",9900,1200000,1200000,0.287944
pod1,"[101, 10000]",9900,1200000,1200000,0.298748
pod1,"[101, 10000]",9900,1200000,1200000,0.289209
pod1,"[101, 10000]",9900,1200000,1200000,0.290872
pod1,"[101, 10000]",9900,1200000,1200000,0.293077
pod1,"[101, 10000]",9900,1200000,1200000,0.293594
pod1,"[101, 10000]",9900,1200000,1200000,0.289264
pod1,"[101, 10000]",9900,1300000,1300000,0.280082
pod1,"[101, 10000]",9900,1300000,1300000,0.270702
pod1,"[101, 10000]",9900,1300000,1300000,0.270029
pod1,"[101, 10000]",9900,1300000,1300000,0.268583
pod1,"[101, 10000]",9900,1300000,1300000,0.265296
pod1,"[101, 10000]",9900,1300000,1300000,0.269515
pod1,"[101, 10000]",9900,1300000,1300000,0.273241
pod1,"[101, 10000]",9900,1300000,1300000,0.272631
pod1,"[101, 10000]",9900,1300000,1300000,0.270523
pod1,"[101, 10000]",9900,1300000,1300000,0.277046
pod1,"[101, 10000]",9900,1300000,1300000,0.269958
pod1,"[101, 10000]",9900,1300000,1300000,0.266412
pod1,"[101, 10000]",9900,1300000,1300000,0.265549
pod1,"[101, 10000]",9900,1300000,1300000,0.266366
pod1,"[101, 10000]",9900,1300000,1300000,0.263967
pod1,"[101, 10000]",9900,1300000,1300000,0.270659
pod1,"[101, 10000]",9900,1400000,1400000,0.249593
pod1,"[101, 10000]",9900,1400000,1400000,0.251082
pod1,"[101, 10000]",9900,1400000,1400000,0.254857
pod1,"[101, 10000]",9900,1400000,1400000,0.245756
pod1,"[101, 10000]",9900,1400000,1400000,0.249912
pod1,"[101, 10000]",9900,1400000,1400000,0.248944
pod1,"[101, 10000]",9900,1400000,1400000,0.248399
pod1,"[101, 10000]",9900,1400000,1400000,0.248059
pod1,"[101, 10000]",9900,1400000,1400000,0.252761
pod1,"[101, 10000]",9900,1400000,1400000,0.251932
pod1,"[101, 10000]",9900,1500000,1500000,0.235596
pod1,"[101, 10000]",9900,1500000,1500000,0.235503
pod1,"[101, 10000]",9900,1500000,1500000,0.231374
pod1,"[101, 10000]",9900,1500000,1500000,0.230754
pod1,"[101, 10000]",9900,1500000,1500000,0.231445
pod1,"[101, 10000]",9900,1500000,1500000,0.23036
pod1,"[101, 10000]",9900,1500000,1500000,0.231046
pod1,"[101, 10000]",9900,1500000,1500000,0.230345
pod1,"[101, 10000]",9900,1500000,1500000,0.230757
pod1,"[101, 10000]",9900,1500000,1500000,0.229898
pod1,"[101, 10000]",9900,1600000,1600000,0.226522
pod1,"[101, 10000]",9900,1600000,1600000,0.223979
pod1,"[101, 10000]",9900,1600000,1600000,0.22257
pod1,"[101, 10000]",9900,1600000,1600000,0.228194
pod1,"[101, 10000]",9900,1600000,1600000,0.220747
pod1,"[101, 10000]",9900,1600000,1600000,0.220103
pod1,"[101, 10000]",9900,1600000,1600000,0.218258
pod1,"[101, 10000]",9900,1600000,1600000,0.218868
pod1,"[101, 10000]",9900,1600000,1600000,0.220623
pod1,"[101, 10000]",9900,1600000,1600000,0.216375
pod1,"[101, 10000]",9900,1700000,1700000,0.206895
pod1,"[101, 10000]",9900,1700000,1700000,0.207927
pod1,"[101, 10000]",9900,1700000,1700000,0.204293
pod1,"[101, 10000]",9900,1700000,1700000,0.209592
pod1,"[101, 10000]",9900,1700000,1700000,0.205139
pod1,"[101, 10000]",9900,1700000,1700000,0.203161
pod1,"[101, 10000]",9900,1700000,1700000,0.203683
pod1,"[101, 10000]",9900,1700000,1700000,0.204936
pod1,"[101, 10000]",9900,1700000,1700000,0.205317
pod1,"[101, 10000]",9900,1700000,1700000,0.204759
pod1,"[101, 10000]",9900,1700000,1700000,0.207911
pod1,"[101, 10000]",9900,1800000,1800000,0.192921
pod1,"[101, 10000]",9900,1800000,1800000,0.193028
pod1,"[101, 10000]",9900,1800000,1800000,0.192884
pod1,"[101, 10000]",9900,1800000,1800000,0.193195
pod1,"[101, 10000]",9900,1800000,1800000,0.196159
pod1,"[101, 10000]",9900,1800000,1800000,0.195038
pod1,"[101, 10000]",9900,1800000,1800000,0.191492
pod1,"[101, 10000]",9900,1800000,1800000,0.192659
pod1,"[101, 10000]",9900,1800000,1800000,0.192194
pod1,"[101, 10000]",9900,1800000,1800000,0.196304
pod1,"[101, 10000]",9900,1800000,1800000,0.199337
pod1,"[101, 10000]",9900,1800000,1800000,0.191969
pod1,"[101, 10000]",9900,1800000,1800000,0.195182
pod1,"[101, 10000]",9900,1800000,1800000,0.19791
pod1,"[101, 10000]",9900,1800000,1800000,0.195767
pod1,"[101, 10000]",9900,1800000,1800000,0.194991
pod1,"[101, 10000]",9900,1800000,1800000,0.192824
pod1,"[101, 10000]",9900,1800000,1800000,0.19707
pod1,"[101, 10000]",9900,1800000,1800000,0.196281
pod1,"[101, 10000]",9900,1800000,1800000,0.198691
pod1,"[101, 10000]",9900,1800000,1800000,0.196997
pod1,"[101, 10000]",9900,1800000,1800000,0.195868
pod1,"[101, 10000]",9900,1800000,1800000,0.196532
pod1,"[101, 10000]",9900,1800000,1800000,0.192758
pod1,"[101, 10000]",9900,1800000,1800000,0.192276
